x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
2143.0461,1130.3177,2222.1565,1264.6926,5,0.3999238,,bus
2948.6377,1719.6504,3662.3184,2158.3674,5,0.3824257,,bus
1262.4149,1081.7051,1409.5292,1213.8143,5,0.3661381,,bus
544.3323,1125.366,730.9268,1277.9979,5,0.33719262,,bus
1164.7054,1075.6466,1282.1995,1225.261,5,0.25817096,,bus
2949.463,1722.7234,3664.24,2156.8584,7,0.25099984,,truck
1720.8809,1392.4479,1863.1124,1508.3018,2,0.8000398,,car
1447.4681,1648.4022,1740.2311,1933.507,2,0.79628354,,car
2201.8083,1334.1453,2325.5254,1431.3398,2,0.7539332,,car
1509.712,1274.8579,1621.0629,1365.5859,2,0.72852296,,car
972.27594,1604.2826,1355.7104,1969.0272,2,0.7173836,,car
2361.9646,1637.0431,2632.6743,1867.9178,2,0.7172024,,car
2521.027,1170.0385,2819.1155,1442.7495,7,0.7064199,,truck
2923.274,1700.7632,3595.4197,2157.84,5,0.67276865,,bus
1863.4666,1245.9565,1954.2642,1317.4651,2,0.66957444,,car
1731.2886,1244.5547,1829.0251,1322.2478,2,0.66260993,,car
2311.2415,1209.4907,2411.3284,1310.6345,2,0.56590736,,car
2858.3435,1309.2493,3836.8462,2010.3997,5,0.41089314,,bus
2142.5994,1136.0157,2221.391,1264.113,5,0.40282893,,bus
1262.1162,1081.4261,1408.2915,1214.1696,5,0.33216244,,bus
543.98755,1125.0762,731.0243,1278.9685,5,0.302902,,bus
2856.0652,1305.6985,3839.1497,2011.8308,7,0.2907582,,truck
2140.61,1141.216,2221.8203,1265.9536,2,0.2660952,,car
1710.226,1397.9115,1860.2087,1526.9829,2,0.8405231,,car
2306.9556,1208.4584,2410.33,1311.0562,2,0.8121591,,car
2200.7708,1332.2172,2320.9524,1426.8922,2,0.77866703,,car
908.9923,1632.8324,1325.9692,2025.1461,2,0.7331673,,car
2359.2102,1626.9869,2611.7273,1844.7667,2,0.7300268,,car
1413.9724,1679.3236,1733.9961,1986.4559,2,0.7089621,,car
1722.4227,1245.7996,1823.5424,1322.7137,2,0.7060855,,car
1490.6609,1286.6576,1613.7814,1371.8938,2,0.6966107,,car
1858.8942,1249.2914,1953.492,1324.5833,2,0.65132064,,car
2519.6096,1167.2107,2811.3926,1439.2051,7,0.64836097,,truck
2902.8186,1671.2666,3542.2368,2156.2566,5,0.54108006,,bus
2851.8003,1303.1774,3839.067,1995.9781,7,0.5052901,,truck
2143.5842,1136.554,2220.6924,1263.6244,5,0.3971499,,bus
540.66064,1122.7618,727.0382,1281.0033,5,0.38915354,,bus
1.935791,1095.1254,1562.016,2144.255,5,0.3363053,,bus
1263.0662,1080.9473,1408.0287,1214.8077,5,0.33462325,,bus
2903.847,1674.679,3540.6936,2157.558,7,0.30881977,,truck
2860.1724,1307.7272,3836.9275,1967.3448,5,0.2837775,,bus
1915.9043,1128.5687,1962.4581,1174.0986,2,0.27610105,,car
2199.8608,1323.9829,2316.107,1420.4526,2,0.82231337,,car
1719.7877,1252.8728,1822.1342,1330.7915,2,0.7712444,,car
846.6026,1661.6206,1297.1261,2084.0515,2,0.7616304,,car
2307.1135,1205.7035,2406.6584,1306.6334,2,0.76152086,,car
1371.1682,1714.2814,1696.3273,2044.1488,2,0.7174492,,car
3.270813,1365.0431,971.2011,2152.1865,5,0.7131941,,bus
1485.3677,1290.1403,1607.7535,1378.5776,2,0.6934275,,car
1855.2931,1253.9375,1945.8519,1333.0988,2,0.68059075,,car
2368.0005,1610.9784,2601.8757,1825.7509,2,0.66266334,,car
1702.86,1409.0563,1849.972,1542.6248,2,0.63013643,,car
2517.1423,1165.9365,2804.6296,1440.471,7,0.6140568,,truck
2877.1326,1658.321,3496.095,2154.7844,7,0.49301675,,truck
2835.1138,1303.6959,3803.1404,1964.9008,7,0.44870347,,truck
2518.0034,1166.5118,2804.847,1439.113,5,0.40385944,,bus
2142.1602,1118.588,2218.3162,1261.2894,5,0.38356578,,bus
1262.2701,1080.2565,1409.7242,1214.7126,5,0.34691912,,bus
544.6344,1127.1259,730.83673,1279.4352,5,0.3407804,,bus
2878.7637,1658.1984,3496.6274,2153.0496,5,0.31107754,,bus
2844.8428,1299.9316,3802.265,1952.9158,5,0.3048046,,bus
1693.3033,1414.7336,1846.4685,1555.7142,2,0.80325615,,car
1717.5612,1245.6099,1823.2822,1335.934,2,0.7924725,,car
1323.4854,1751.699,1682.3507,2114.1416,2,0.78880495,,car
2195.5752,1323.0248,2314.2246,1416.8438,2,0.773153,,car
1852.5103,1252.5337,1944.9177,1338.7819,2,0.7717298,,car
773.3302,1688.7078,1252.782,2142.8203,2,0.76567596,,car
1480.2471,1292.2485,1601.8899,1381.9066,2,0.72615045,,car
2512.701,1169.0464,2798.1118,1435.0028,7,0.7122885,,truck
2354.5862,1598.8503,2590.107,1804.2474,2,0.711901,,car
2304.8037,1206.2806,2401.8115,1300.4692,2,0.70298684,,car
2832.4402,1300.9607,3771.4658,1965.2703,7,0.5956506,,truck
2850.4307,1638.5988,3444.5442,2131.8826,7,0.55403924,,truck
2510.743,1167.1072,2800.2354,1433.4946,5,0.48690557,,bus
0.2244873,1363.9823,937.51245,2151.5933,5,0.34428713,,bus
1262.0977,1080.3491,1408.7303,1213.4474,5,0.33679974,,bus
2142.4404,1114.0269,2216.8184,1259.8751,5,0.31977707,,bus
544.6033,1128.0692,730.9649,1277.9249,5,0.31187573,,bus
2196.2285,1319.9425,2310.0168,1408.3865,2,0.8162345,,car
1678.3689,1439.1073,1841.2928,1575.879,2,0.787499,,car
2338.2297,1585.3771,2575.7893,1787.3318,2,0.78340876,,car
1845.6831,1257.846,1942.05,1342.0023,2,0.7821434,,car
1715.5968,1256.5237,1816.7325,1340.0304,2,0.7747816,,car
2827.0317,1297.1693,3737.595,1957.6838,7,0.76390904,,truck
2304.3252,1202.5656,2400.783,1300.9038,2,0.7319804,,car
2512.9778,1167.4747,2793.7085,1433.6497,7,0.6862537,,truck
1472.0234,1291.7714,1600.5807,1390.6333,2,0.6545723,,car
688.18414,1729.3458,1215.667,2160.0,2,0.61117643,,car
2835.137,1616.8854,3391.1785,2089.3303,7,0.44111055,,truck
0.06774902,1375.7986,896.716,2154.163,5,0.3829224,,bus
2141.7554,1111.2463,2216.636,1260.0697,5,0.34397686,,bus
1262.0724,1080.5709,1408.2394,1213.8259,5,0.3202954,,bus
544.59576,1127.8257,731.3048,1278.9545,5,0.30409694,,bus
1268.2527,1794.9119,1658.2009,2160.0,5,0.2856241,,bus
543.86615,1126.2411,731.57434,1282.7875,7,0.26077604,,truck
2195.288,1319.189,2307.5747,1408.2826,2,0.8101008,,car
2332.0862,1572.742,2557.7922,1768.3286,2,0.7871291,,car
1839.9924,1264.7773,1938.8965,1347.3413,2,0.76916707,,car
1705.1338,1264.573,1809.1912,1342.8455,2,0.7684011,,car
1670.3862,1453.2023,1833.36,1594.1144,2,0.75606424,,car
2819.3525,1290.1929,3709.9248,1947.7826,7,0.69285977,,truck
2507.8274,1166.0746,2794.87,1421.2855,7,0.6737738,,truck
1467.2483,1298.4943,1583.0934,1391.2764,2,0.6614389,,car
2302.1838,1200.9424,2399.202,1298.8624,2,0.6222751,,car
2817.2605,1608.3751,3363.671,2056.2932,7,0.44220468,,truck
0.062438965,1386.865,871.42224,2147.4275,5,0.36698198,,bus
608.4175,1741.5139,1164.5055,2155.2021,2,0.3392608,,car
1252.4264,1085.2948,1410.3029,1213.3485,5,0.32894892,,bus
544.3026,1127.7795,731.0885,1278.7551,5,0.3230221,,bus
1144.0541,1841.2592,1629.964,2157.7422,2,0.30709174,,car
608.30725,1741.6847,1164.7417,2158.7908,7,0.30677,,truck
2143.2725,1103.5541,2216.6267,1257.6509,5,0.30050635,,bus
542.8376,1125.255,727.8289,1285.2972,7,0.2851351,,truck
2194.2642,1309.5831,2305.1514,1405.1033,2,0.81163085,,car
1839.1483,1267.519,1939.9237,1352.8809,2,0.8106878,,car
1654.6095,1466.7719,1829.3756,1620.1802,2,0.80583125,,car
2338.5754,1562.4027,2541.0579,1751.1259,2,0.7897249,,car
1702.8113,1265.4792,1800.4124,1345.0349,2,0.7771186,,car
1454.2229,1299.6471,1579.1222,1396.9373,2,0.7455899,,car
2814.244,1287.7456,3684.777,1930.8838,7,0.6597837,,truck
2304.551,1197.2977,2396.6245,1295.9502,2,0.60324603,,car
2507.0134,1165.4835,2795.6587,1427.4261,7,0.5838558,,truck
2507.5908,1163.7039,2809.4673,1427.9939,5,0.48046893,,bus
1142.019,1896.3118,1622.8042,2160.0,2,0.47112316,,car
2797.7864,1591.2826,3321.3457,2030.0718,7,0.4683104,,truck
524.21814,1760.9374,1130.761,2156.8875,2,0.3294818,,car
1262.7041,1080.074,1409.0775,1213.6091,5,0.29591468,,bus
0.5369568,1398.0626,814.2832,2147.3972,5,0.26266503,,bus
544.3535,1127.7721,730.86975,1278.2767,5,0.2574852,,bus
1642.9828,1480.5743,1820.4662,1640.0087,2,0.8081116,,car
2328.5867,1549.7242,2535.0776,1735.1984,2,0.80484724,,car
1833.9122,1270.6044,1937.2299,1360.2825,2,0.8013252,,car
2194.1353,1311.7391,2305.0085,1403.1322,2,0.78747636,,car
1442.4237,1301.7489,1576.6447,1400.0685,2,0.7718433,,car
1700.1794,1269.0084,1797.57,1348.185,2,0.7559805,,car
2807.0706,1282.8024,3655.2297,1914.4951,7,0.63388604,,truck
2304.2954,1195.505,2395.6877,1297.067,2,0.5893212,,car
2505.7407,1162.5162,2792.3022,1423.2866,7,0.47992912,,truck
2778.1194,1576.3909,3279.4043,1995.3223,7,0.44262058,,truck
2507.4011,1161.6582,2797.8438,1417.5708,5,0.40748936,,bus
1146.0381,1959.8362,1557.3142,2158.5945,2,0.35534132,,car
541.7692,1125.7778,727.6383,1285.3184,7,0.31140837,,truck
2614.8376,1365.0122,2807.2954,1428.6813,2,0.30482426,,car
543.2483,1128.0619,730.966,1278.8293,5,0.30044255,,bus
1262.5547,1079.4565,1409.6459,1214.4639,5,0.28302562,,bus
2617.1338,1367.8173,2735.745,1425.1241,2,0.2826374,,car
1823.8762,1277.558,1939.4832,1366.3389,2,0.81752926,,car
1625.5422,1494.1594,1814.7572,1663.4529,2,0.76668227,,car
1436.2921,1306.8063,1561.4923,1406.7196,2,0.76089585,,car
2327.021,1546.8322,2525.1382,1722.2208,2,0.73351914,,car
1695.7336,1271.1295,1795.7352,1353.4087,2,0.7093695,,car
2501.004,1160.8785,2781.8218,1421.8405,7,0.649078,,truck
2189.5483,1309.8883,2302.3193,1402.5254,2,0.6303626,,car
2502.9146,1160.5922,2780.7957,1420.5657,5,0.5450445,,bus
2304.1985,1194.2014,2391.5962,1296.0015,2,0.46361515,,car
2805.395,1284.6677,3633.3467,1899.6644,7,0.43868232,,truck
2765.0427,1568.1698,3235.3403,1965.4098,7,0.43628433,,truck
2804.2473,1281.048,3634.5464,1899.6819,5,0.3334693,,bus
541.1702,1125.5853,727.74023,1285.3925,7,0.3181547,,truck
1262.0306,1079.5464,1409.7823,1214.4398,5,0.31796065,,bus
542.6891,1127.9939,731.04913,1279.6451,5,0.29223105,,bus
1611.5552,1510.3207,1801.1843,1689.6329,2,0.82179,,car
1816.5074,1283.5698,1936.5327,1371.1587,2,0.78770304,,car
2189.181,1306.7374,2299.2795,1397.5017,2,0.7587768,,car
2310.518,1530.1052,2510.6912,1705.079,2,0.74842715,,car
2499.4321,1158.9675,2779.2964,1418.5525,7,0.7211391,,truck
1689.965,1274.2932,1788.4435,1363.214,2,0.71244717,,car
2795.3865,1282.1903,3604.766,1885.966,7,0.6673568,,truck
1424.3138,1310.9349,1550.4292,1413.9705,2,0.66362417,,car
2301.7058,1192.7981,2390.959,1293.3546,2,0.57175314,,car
2503.0972,1158.6173,2778.2798,1420.6354,5,0.5679328,,bus
2749.2803,1549.0862,3204.9463,1945.5758,7,0.4834153,,truck
541.06305,1125.838,727.7065,1285.5485,7,0.33968505,,truck
542.5296,1128.0851,731.07513,1279.8004,5,0.32339656,,bus
1262.0795,1079.3405,1409.8522,1214.4199,5,0.30521563,,bus
1733.3761,1172.269,1795.5038,1221.3693,2,0.26564154,,car
1582.143,1530.983,1796.3317,1722.326,2,0.79098755,,car
1415.716,1321.2441,1549.2731,1423.3112,2,0.7883956,,car
1814.7957,1287.1146,1931.22,1384.0554,2,0.7882344,,car
2800.6892,1279.8107,3584.4788,1875.1547,7,0.76593477,,truck
1680.4867,1288.2667,1782.1293,1369.429,2,0.76344496,,car
2309.9778,1518.0774,2500.598,1690.0164,2,0.67910165,,car
2189.1306,1301.7446,2300.3848,1393.8776,2,0.6434461,,car
2497.6384,1159.8552,2782.8647,1414.4839,7,0.6196854,,truck
2302.6313,1190.8147,2390.051,1291.2748,2,0.5376043,,car
2731.5347,1536.3014,3177.7341,1924.2213,7,0.40024245,,truck
542.4549,1128.2446,731.0343,1279.7501,5,0.3791399,,bus
2729.8909,1536.7585,3180.1584,1922.5453,2,0.3765367,,car
541.19824,1125.9137,727.29236,1285.9182,7,0.36782286,,truck
1261.6783,1079.2166,1410.2395,1214.6227,5,0.30999732,,bus
1811.8488,1296.0615,1924.7728,1391.854,2,0.86140496,,car
1673.2654,1288.9703,1777.2202,1374.8995,2,0.809267,,car
1402.7484,1321.553,1546.1284,1429.411,2,0.8048931,,car
1556.7693,1546.897,1780.8131,1750.0159,2,0.79988533,,car
2296.7068,1512.9368,2490.4812,1678.8582,2,0.77923024,,car
2804.1885,1275.6859,3555.9646,1862.2079,7,0.7514619,,truck
2495.607,1157.9996,2768.924,1405.6417,7,0.70299995,,truck
2185.5156,1298.2219,2296.205,1388.5137,2,0.6238476,,car
2497.5498,1158.4674,2766.9023,1406.1838,5,0.44506952,,bus
2716.4167,1521.2904,3146.5159,1893.5713,7,0.42966494,,truck
542.1142,1128.3987,731.15424,1280.6312,5,0.38527855,,bus
2714.4631,1524.3109,3142.8413,1894.222,2,0.3730324,,car
540.82605,1126.1473,727.6504,1286.3434,7,0.36491832,,truck
1260.8478,1078.7476,1410.2721,1215.2765,5,0.30925453,,bus
2156.6865,1127.205,2300.643,1394.8434,5,0.29805553,,bus
1729.3833,1174.8889,1783.8553,1225.4875,2,0.27464226,,car
1543.6033,1568.6917,1774.1682,1786.5337,2,0.8337006,,car
1805.679,1298.7174,1919.7885,1395.7853,2,0.8238279,,car
1664.888,1292.1742,1773.123,1384.0283,2,0.7746203,,car
2185.1748,1297.8889,2294.8652,1388.529,2,0.750357,,car
2798.0063,1274.5435,3538.2505,1849.7133,7,0.7483324,,truck
1390.7336,1336.7667,1525.7195,1438.2863,2,0.7366043,,car
2293.2869,1488.7582,2481.0737,1663.3716,2,0.72033656,,car
2493.937,1159.0679,2765.3894,1409.48,7,0.70644766,,truck
542.3018,1128.378,731.2061,1280.3018,5,0.4196678,,bus
2706.5845,1511.7609,3107.715,1870.0507,7,0.40754303,,truck
540.80255,1126.1642,727.7742,1286.4639,7,0.36758876,,truck
1723.789,1178.872,1783.8615,1227.1466,2,0.36565757,,car
2495.1465,1159.0317,2768.4365,1410.1287,5,0.3249708,,bus
1261.6461,1078.6915,1410.567,1214.9506,5,0.316672,,bus
2291.91,1188.2385,2380.289,1284.9977,2,0.29088584,,car
1794.5552,1303.5059,1920.1714,1403.4257,2,0.8414222,,car
1377.9525,1336.0627,1527.6805,1444.8186,2,0.8004107,,car
1518.9365,1581.7892,1768.9491,1824.2809,2,0.7961998,,car
1658.4847,1292.7869,1767.1351,1387.9753,2,0.77333134,,car
2788.99,1271.2144,3513.5625,1843.9113,7,0.7349225,,truck
2186.9185,1296.5083,2293.6777,1387.4741,2,0.7201115,,car
2296.7798,1487.5448,2474.9778,1652.8751,2,0.7173815,,car
2489.658,1158.3,2757.1553,1406.3029,7,0.69403803,,truck
2491.6968,1156.6144,2761.9548,1405.9398,5,0.57469654,,bus
542.07495,1127.5225,730.47876,1282.8845,5,0.43311054,,bus
1715.7357,1177.3217,1781.7009,1226.4844,2,0.38742605,,car
2691.398,1498.6982,3088.5352,1855.8634,7,0.36697257,,truck
540.9091,1126.4686,727.66754,1286.0809,7,0.36015263,,truck
1261.1528,1078.4678,1410.3556,1215.3882,5,0.31771868,,bus
2690.433,1497.763,3086.6304,1854.7871,2,0.28462768,,car
2294.9927,1189.3231,2379.8071,1283.2804,2,0.2624708,,car
1489.7303,1622.5785,1754.0618,1862.8418,2,0.8642797,,car
1797.2197,1308.7822,1910.3013,1409.2837,2,0.8241369,,car
1654.8417,1297.7765,1761.0685,1394.1174,2,0.80324036,,car
1368.9335,1335.7888,1525.0851,1451.8206,2,0.75558764,,car
2486.7117,1155.3768,2751.6184,1400.2493,7,0.7378422,,truck
2292.8716,1483.0063,2467.2634,1642.1213,2,0.6952489,,car
2184.0457,1295.58,2291.779,1384.7435,2,0.6951811,,car
2778.8064,1271.2035,3498.383,1821.7416,7,0.6420772,,truck
541.3539,1125.971,726.4063,1281.2649,5,0.449415,,bus
2778.9932,1268.7106,3497.9824,1819.6018,5,0.4319714,,bus
2678.42,1494.0527,3059.8733,1836.7983,7,0.3800731,,truck
1712.81,1182.9225,1779.5758,1226.7096,2,0.30003667,,car
1259.7675,1078.6626,1410.2281,1215.6757,5,0.28626132,,bus
2162.5078,1300.121,2292.9905,1384.8047,5,0.27242133,,bus
1792.8889,1314.1671,1910.9626,1421.8848,2,0.8170473,,car
1643.3855,1298.3805,1755.2754,1400.0447,2,0.8048241,,car
2290.8025,1473.4556,2459.173,1631.8044,2,0.78425515,,car
1464.1161,1654.2012,1738.9545,1907.8096,2,0.7686945,,car
2184.7522,1296.121,2289.873,1383.2029,2,0.6994475,,car
1354.649,1349.2556,1523.6543,1459.2463,2,0.68523014,,car
2775.8877,1270.5297,3474.9075,1813.5835,7,0.66841847,,truck
2485.1748,1153.4961,2752.4685,1401.6769,7,0.6346958,,truck
2491.0269,1153.8197,2756.0398,1400.906,5,0.5439766,,bus
542.2857,1125.928,726.7601,1281.0996,5,0.44886047,,bus
2665.4321,1478.4393,3033.3018,1814.7876,7,0.37972823,,truck
2666.7651,1479.2762,3031.0967,1809.3601,5,0.36018613,,bus
2165.4136,1300.4385,2290.0671,1381.3696,5,0.31101426,,bus
2294.3923,1187.018,2374.3398,1277.4794,2,0.2901472,,car
1251.2957,1085.6019,1410.2706,1214.0671,5,0.2792028,,bus
1708.9182,1186.4026,1779.1443,1228.4124,2,0.26769465,,car
1634.5459,1313.9026,1750.574,1408.8982,2,0.81728274,,car
2281.1924,1469.3654,2451.972,1620.8112,2,0.7844155,,car
2758.5425,1268.0312,3453.1216,1800.8881,7,0.74345195,,truck
1423.3284,1681.3506,1729.0914,1956.2117,2,0.71968055,,car
1790.8422,1321.4141,1909.0902,1431.656,2,0.7158901,,car
1335.4458,1354.842,1499.331,1468.8318,2,0.6674845,,car
2185.0454,1295.1892,2290.1223,1378.3054,2,0.65631616,,car
2486.0742,1152.9628,2743.3477,1402.4677,5,0.56286895,,bus
2487.176,1154.3573,2739.1226,1400.2767,7,0.54891974,,truck
542.69727,1128.7148,731.0006,1278.6119,5,0.43989336,,bus
2648.6108,1472.5852,3007.8235,1793.9393,7,0.40176764,,truck
2647.4988,1471.7384,3009.7832,1794.3593,2,0.33088425,,car
2160.248,1260.565,2291.2295,1375.85,5,0.32861125,,bus
1703.6755,1185.0535,1776.2856,1232.3159,2,0.31682435,,car
2145.296,1087.467,2297.704,1374.6595,5,0.30406085,,bus
2650.3823,1472.5085,3008.6875,1794.9261,5,0.30308303,,bus
1251.7892,1085.5104,1410.1417,1213.8608,5,0.2854167,,bus
2290.0073,1185.2083,2373.9656,1276.2462,2,0.28532076,,car
1626.0011,1318.9116,1742.9268,1414.0442,2,0.8401502,,car
1394.3807,1715.3413,1698.4728,2021.4266,2,0.82451886,,car
2746.4666,1265.7458,3434.4421,1790.1815,7,0.7729889,,truck
2273.8235,1462.4265,2443.5754,1607.8218,2,0.7593137,,car
1777.8282,1324.402,1902.0876,1439.4829,2,0.739734,,car
2481.3892,1153.5823,2738.787,1399.7186,7,0.6989971,,truck
2184.398,1293.7922,2288.6619,1374.2426,2,0.59765065,,car
1324.6849,1353.2267,1483.8988,1474.637,2,0.5840633,,car
2483.42,1153.6547,2739.0725,1402.4403,5,0.5269245,,bus
542.7202,1128.8402,731.21234,1279.0405,5,0.4631252,,bus
2638.7954,1468.7281,2986.8745,1778.6261,7,0.3929776,,truck
2286.9678,1187.173,2371.939,1276.0062,2,0.34720644,,car
1702.1008,1184.8917,1776.2336,1235.4274,2,0.29726765,,car
2638.7112,1471.3708,2984.8252,1776.3275,2,0.29309282,,car
1253.1006,1085.4845,1409.4196,1213.599,5,0.29053116,,bus
2162.0864,1291.5798,2289.9153,1372.4974,5,0.27779704,,bus
1606.9391,1322.4329,1739.7433,1428.1968,2,0.81241035,,car
2738.7732,1261.8403,3416.831,1773.6183,7,0.80951977,,truck
1356.798,1749.3889,1679.5979,2086.733,2,0.8016854,,car
1764.794,1338.679,1901.1277,1447.945,2,0.7928359,,car
2481.042,1155.0042,2735.0232,1395.6084,7,0.7526146,,truck
2183.776,1293.208,2284.7131,1370.9377,2,0.73305345,,car
2270.949,1447.4191,2435.7136,1596.8815,2,0.6774263,,car
1316.991,1360.89,1482.1792,1488.3739,2,0.6660222,,car
2628.8848,1462.0443,2967.7761,1765.9622,7,0.52977693,,truck
2284.8696,1188.3706,2370.2388,1273.4597,2,0.47721145,,car
542.6638,1128.6234,731.0784,1278.273,5,0.45234203,,bus
1251.6423,1085.9791,1409.7898,1213.6714,5,0.275779,,bus
2746.0122,1259.4856,3395.5952,1765.2123,7,0.82754815,,truck
1307.2346,1786.8911,1664.7433,2149.2854,2,0.8098269,,car
1761.8386,1341.1744,1890.6284,1460.2333,2,0.7998939,,car
2268.4294,1445.0049,2428.104,1588.7223,2,0.7643756,,car
1600.9662,1330.1924,1736.1127,1437.0406,2,0.73520434,,car
2180.7312,1290.0271,2283.2507,1367.3395,2,0.67750436,,car
1296.084,1370.2102,1475.3541,1496.609,2,0.6704616,,car
2620.4314,1447.6777,2956.066,1753.1072,7,0.61848056,,truck
2286.2285,1184.2368,2367.2576,1269.6086,2,0.5989173,,car
2476.1301,1153.3041,2731.0693,1394.1138,7,0.55908203,,truck
2478.6323,1152.4634,2725.684,1392.6538,5,0.47925428,,bus
543.81976,1128.5955,731.3703,1276.8481,5,0.43708885,,bus
1251.4279,1085.7833,1409.9478,1213.6748,5,0.30732283,,bus
1692.6868,1191.2314,1772.3358,1240.5615,2,0.2707366,,car
2729.839,1258.454,3380.85,1761.7673,7,0.84307534,,truck
1748.469,1349.4657,1887.4534,1475.8379,2,0.8300487,,car
2262.3025,1439.8418,2422.4502,1579.7109,2,0.7738494,,car
1592.8649,1339.4463,1739.1288,1448.3082,2,0.7222421,,car
1282.6122,1379.5266,1457.1278,1506.9105,2,0.702149,,car
1258.1162,1834.5656,1637.5797,2158.89,2,0.6403443,,car
2180.6729,1290.1447,2283.5876,1367.2881,2,0.6376681,,car
2286.1887,1179.6211,2365.4993,1269.9349,2,0.5828183,,car
2473.2974,1154.3236,2729.9473,1393.1094,7,0.5822415,,truck
2609.6602,1440.8921,2935.1938,1739.3445,7,0.53374135,,truck
543.7902,1128.8785,731.24005,1276.9735,5,0.43992814,,bus
2470.977,1157.6891,2729.6677,1393.4238,5,0.36000472,,bus
1251.5886,1085.5796,1409.7979,1213.8885,5,0.3137408,,bus
1740.8196,1363.0199,1884.468,1484.4551,2,0.76622796,,car
2255.8464,1429.5906,2415.455,1571.7489,2,0.75543356,,car
1585.2466,1343.4778,1724.4049,1451.2043,2,0.75462055,,car
1274.295,1380.4849,1452.1422,1518.4388,2,0.720268,,car
2727.6401,1252.6528,3357.5305,1752.604,7,0.6657096,,truck
2178.4873,1286.8506,2281.4312,1365.3551,2,0.6425082,,car
2282.8616,1178.9674,2364.8035,1270.0529,2,0.6393321,,car
2471.9248,1157.0061,2728.634,1392.233,7,0.55643415,,truck
2474.6028,1155.3922,2722.3774,1388.8442,5,0.507705,,bus
2597.8022,1439.0756,2905.9094,1711.2664,7,0.4524324,,truck
543.3269,1128.7599,731.46356,1277.0874,5,0.4328976,,bus
1153.3438,1884.5464,1609.9285,2160.0,2,0.35239357,,car
1683.516,1186.9237,1773.3794,1243.5597,2,0.34335828,,car
1259.46,1079.9667,1408.1299,1214.4335,5,0.32379258,,bus
2255.9768,1422.5577,2409.2903,1561.1213,2,0.8630057,,car
1582.6484,1345.5209,1710.6805,1460.5638,2,0.81990445,,car
1733.3013,1372.4027,1886.658,1498.8535,2,0.8033693,,car
1254.5134,1394.9949,1433.1056,1530.253,2,0.6830556,,car
2729.67,1254.576,3341.5872,1747.935,7,0.6288967,,truck
2282.483,1178.8887,2362.9102,1267.4624,2,0.6184079,,car
2175.7925,1277.7678,2280.7544,1362.2552,2,0.60779774,,car
2469.33,1154.3712,2716.861,1389.9463,7,0.5756809,,truck
2590.487,1432.2025,2892.1035,1702.0591,7,0.54739195,,truck
1141.207,1943.5078,1573.689,2158.7388,2,0.5198514,,car
543.4025,1129.0094,731.19073,1277.1377,5,0.41098168,,bus
2472.001,1153.7095,2715.4858,1388.8262,5,0.40490597,,bus
1251.5293,1085.3405,1409.4999,1213.3956,5,0.29675946,,bus
1234.142,1397.1265,1421.5358,1537.986,2,0.8387331,,car
2252.0479,1417.6622,2403.8374,1549.4161,2,0.80203813,,car
1565.6199,1351.6964,1709.5605,1469.2482,2,0.7644945,,car
1727.5217,1379.2461,1873.2056,1512.7446,2,0.7601652,,car
2176.2393,1274.3815,2277.4497,1354.5813,2,0.6653962,,car
2717.2642,1250.2357,3330.0413,1728.149,5,0.61024034,,bus
2471.0186,1153.1603,2710.9321,1384.5106,7,0.60173947,,truck
2284.4446,1179.4569,2362.413,1267.5713,2,0.5894351,,car
2469.7148,1153.0742,2710.6934,1387.0328,5,0.54597133,,bus
2579.0535,1429.2771,2877.1858,1686.7812,7,0.5235832,,truck
2716.7146,1253.1268,3329.321,1733.6184,7,0.43813673,,truck
543.67804,1128.9602,731.10846,1276.2683,5,0.4145849,,bus
1250.7944,1085.8652,1409.5895,1213.6904,5,0.28983814,,bus
2580.474,1424.9073,2876.8289,1694.6569,5,0.25773376,,bus
2249.9382,1415.5016,2397.3308,1541.5569,2,0.88176787,,car
1222.7003,1403.9956,1406.187,1552.7212,2,0.8355019,,car
1709.3214,1389.2904,1867.403,1528.818,2,0.8129353,,car
1561.1034,1360.1998,1693.4249,1483.6967,2,0.7151517,,car
2471.5496,1152.4352,2706.1416,1382.2457,7,0.6802135,,truck
2718.5244,1249.6923,3311.863,1713.847,7,0.6379073,,truck
2172.4543,1272.3241,2279.4084,1354.3422,2,0.6114994,,car
2715.9192,1245.6395,3313.323,1711.6902,5,0.5807874,,bus
2469.5312,1151.4468,2707.5786,1385.4658,5,0.48330295,,bus
2571.48,1416.5737,2858.9885,1681.307,7,0.4758303,,truck
2284.441,1178.0929,2360.166,1266.3256,2,0.46199206,,car
543.6909,1128.9772,731.1413,1276.2178,5,0.42097014,,bus
1250.3171,1085.9465,1409.341,1213.7186,5,0.29280192,,bus
2246.4253,1407.3267,2391.023,1534.6729,2,0.76730275,,car
1198.6263,1407.331,1393.3817,1560.3589,2,0.7531456,,car
1545.3499,1365.3206,1695.7322,1494.2642,2,0.7232608,,car
2173.426,1270.7007,2277.7937,1350.4728,2,0.71971834,,car
2470.374,1149.5691,2703.957,1379.5543,7,0.7154666,,truck
2716.2966,1246.5576,3294.5466,1711.4906,7,0.6975609,,truck
1706.0138,1394.1932,1859.9755,1542.628,2,0.67943704,,car
2564.5,1411.7057,2845.1514,1668.772,7,0.56375813,,truck
2718.0427,1243.0005,3292.527,1711.5897,5,0.51353943,,bus
